2026-07-01 14:30:23.460 | INFO     | monitoring.logger:info:70 - TraderAI | BUY=26% SELL=74% → SELL (conf=24%)
2026-07-01 14:30:23.584 | WARNING  | monitoring.logger:warning:75 - BLOCKED | XAUUSD | ['low_quality_score:0.27']
2026-07-01 14:30:23.599 | INFO     | monitoring.logger:info:70 - [LVN] BUY=50%(7.5/15.0) SELL=50%(7.5/15.0) | signal=BUY | regime=strong_bull_trend[BUY:MED/SELL:MED], session=london[BUY:MED/SELL:MED], volatility=HIGH[BUY:MED/SELL:MED], momentum=NEUTRAL[BUY:MED/SELL:MED], level_prox=AT[BUY:MED/SELL:MED]
2026-07-01 14:30:23.600 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:26% Sell:74% | Risk:27% | → BLOCK | 334ms
2026-07-01 14:30:23.601 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:BUY | Buy:26% Sell:74% | Risk:27% | → BLOCK | 334ms
2026-07-01 15:30:10.900 | DEBUG    | monitoring.logger:debug:65 - Features computed | {} features for {symbol} {'symbol': 'XAUUSD'}
2026-07-01 15:30:11.323 | DEBUG    | monitoring.logger:debug:65 - REGIME | XAUUSD → strong_bull_trend (22%)
2026-07-01 15:30:11.448 | INFO     | monitoring.logger:info:70 - TraderAI | BUY=25% SELL=75% → SELL (conf=25%)
2026-07-01 15:30:11.548 | WARNING  | monitoring.logger:warning:75 - BLOCKED | XAUUSD | ['low_quality_score:0.30']
2026-07-01 15:30:11.554 | INFO     | monitoring.logger:info:70 - [FRACTAL] BUY=50%(7.5/15.0) SELL=50%(7.5/15.0) | signal=SELL | regime=strong_bull_trend[BUY:MED/SELL:MED], session=london[BUY:MED/SELL:MED], volatility=LOW[BUY:MED/SELL:MED], momentum=NEUTRAL[BUY:MED/SELL:MED], level_prox=AT[BUY:MED/SELL:MED]
2026-07-01 15:30:11.555 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:SELL | Buy:25% Sell:75% | Risk:30% | → BLOCK | 232ms
2026-07-01 15:30:11.556 | INFO     | monitoring.logger:info:70 - PREDICT | XAUUSD | EA:SELL | Buy:25% Sell:75% | Risk:30% | → BLOCK | 232ms
2026-07-01 16:00:01.727 | DEBUG    | monitoring.logger:debug:65 - Features computed | {} features for {symbol} {'symbol': 'XAUUSD'}
2026-07-01 16:00:02.954 | DEBUG    | monitoring.logger:debug:65 - REGIME | XAUUSD → strong_bull_trend (15%)
2026-07-01 16:00:03.169 | INFO     | monitoring.logger:info:70 - TraderAI | BUY=22% SELL=78% → SELL (conf=28%)
2026-07-01 16:00:03.302 | WARNING  | monitoring.logger:warning:75 - BLOCKED | XAUUSD | ['low_quality_score:0.31']
